id,parent_type,parent_id,title,created_time,last_edited_time,created_by,archived,icon,cover_url
pg_gen_000161,workspace,ws_dac_env,DAC Environmental Services — home,2024-03-01T09:10:00-07:00,2026-09-30T16:12:00-06:00,user_ian,False,🏞️,
pg_gen_000162,database,db_dac_sops,SOP — monthly grab sampling (v4),2026-08-12T13:42:00-06:00,2026-09-04T09:18:00-06:00,user_ian,False,📄,
pg_gen_000163,database,db_dac_sops,SOP — chain-of-custody handling,2026-08-12T13:45:00-06:00,2026-08-12T13:45:00-06:00,user_ian,False,📄,
pg_gen_000164,workspace,ws_salazar_leather,Salazar Leathercraft — home,2025-01-12T19:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🧶,
pg_gen_000165,database,db_leather_inventory,Materials — full-grain vegtan,2025-01-13T08:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🐂,
pg_gen_000166,workspace,ws_dac_env,Clearwater Environmental Trust Grant — 2026 cohort,2026-01-06T09:00:00-07:00,2026-10-14T11:20:00-06:00,user_ian,False,💧,
pg_gen_000167,workspace,ws_salazar_leather,Leathercraft - commission log,2026-08-01T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_marco,False,scroll,
pg_gen_000168,page,pg_clearwater_grant,Clearwater grant - Y1 budget workbook (v3),2026-10-05T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_ian,False,bar_chart,
pg_gen_000169,workspace,ws_dac_env,DAC Environmental Services — home,2024-03-01T09:10:00-07:00,2026-09-30T16:12:00-06:00,user_ian,False,🏞️,
pg_gen_000170,database,db_dac_sops,SOP — monthly grab sampling (v4),2026-08-12T13:42:00-06:00,2026-09-04T09:18:00-06:00,user_ian,False,📄,
pg_gen_000171,database,db_dac_sops,SOP — chain-of-custody handling,2026-08-12T13:45:00-06:00,2026-08-12T13:45:00-06:00,user_ian,False,📄,
pg_gen_000172,workspace,ws_salazar_leather,Salazar Leathercraft — home,2025-01-12T19:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🧶,
pg_gen_000173,database,db_leather_inventory,Materials — full-grain vegtan,2025-01-13T08:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🐂,
pg_gen_000174,workspace,ws_dac_env,Clearwater Environmental Trust Grant — 2026 cohort,2026-01-06T09:00:00-07:00,2026-10-14T11:20:00-06:00,user_ian,False,💧,
pg_gen_000175,workspace,ws_salazar_leather,Leathercraft - commission log,2026-08-01T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_marco,False,scroll,
pg_gen_000176,page,pg_clearwater_grant,Clearwater grant - Y1 budget workbook (v3),2026-10-05T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_ian,False,bar_chart,
pg_gen_000177,workspace,ws_dac_env,DAC Environmental Services — home,2024-03-01T09:10:00-07:00,2026-09-30T16:12:00-06:00,user_ian,False,🏞️,
pg_gen_000178,database,db_dac_sops,SOP — monthly grab sampling (v4),2026-08-12T13:42:00-06:00,2026-09-04T09:18:00-06:00,user_ian,False,📄,
pg_gen_000179,database,db_dac_sops,SOP — chain-of-custody handling,2026-08-12T13:45:00-06:00,2026-08-12T13:45:00-06:00,user_ian,False,📄,
pg_gen_000180,workspace,ws_salazar_leather,Salazar Leathercraft — home,2025-01-12T19:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🧶,
pg_gen_000181,database,db_leather_inventory,Materials — full-grain vegtan,2025-01-13T08:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🐂,
pg_gen_000182,workspace,ws_dac_env,Clearwater Environmental Trust Grant — 2026 cohort,2026-01-06T09:00:00-07:00,2026-10-14T11:20:00-06:00,user_ian,False,💧,
pg_gen_000183,workspace,ws_salazar_leather,Leathercraft - commission log,2026-08-01T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_marco,False,scroll,
pg_gen_000184,page,pg_clearwater_grant,Clearwater grant - Y1 budget workbook (v3),2026-10-05T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_ian,False,bar_chart,
pg_gen_000185,workspace,ws_dac_env,DAC Environmental Services — home,2024-03-01T09:10:00-07:00,2026-09-30T16:12:00-06:00,user_ian,False,🏞️,
pg_gen_000186,database,db_dac_sops,SOP — monthly grab sampling (v4),2026-08-12T13:42:00-06:00,2026-09-04T09:18:00-06:00,user_ian,False,📄,
pg_gen_000187,database,db_dac_sops,SOP — chain-of-custody handling,2026-08-12T13:45:00-06:00,2026-08-12T13:45:00-06:00,user_ian,False,📄,
pg_gen_000188,workspace,ws_salazar_leather,Salazar Leathercraft — home,2025-01-12T19:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🧶,
pg_gen_000189,database,db_leather_inventory,Materials — full-grain vegtan,2025-01-13T08:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🐂,
pg_gen_000190,workspace,ws_dac_env,Clearwater Environmental Trust Grant — 2026 cohort,2026-01-06T09:00:00-07:00,2026-10-14T11:20:00-06:00,user_ian,False,💧,
pg_gen_000191,workspace,ws_salazar_leather,Leathercraft - commission log,2026-08-01T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_marco,False,scroll,
pg_gen_000192,page,pg_clearwater_grant,Clearwater grant - Y1 budget workbook (v3),2026-10-05T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_ian,False,bar_chart,
pg_gen_000193,workspace,ws_dac_env,DAC Environmental Services — home,2024-03-01T09:10:00-07:00,2026-09-30T16:12:00-06:00,user_ian,False,🏞️,
pg_gen_000194,database,db_dac_sops,SOP — monthly grab sampling (v4),2026-08-12T13:42:00-06:00,2026-09-04T09:18:00-06:00,user_ian,False,📄,
pg_gen_000195,database,db_dac_sops,SOP — chain-of-custody handling,2026-08-12T13:45:00-06:00,2026-08-12T13:45:00-06:00,user_ian,False,📄,
pg_gen_000196,workspace,ws_salazar_leather,Salazar Leathercraft — home,2025-01-12T19:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🧶,
pg_gen_000197,database,db_leather_inventory,Materials — full-grain vegtan,2025-01-13T08:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🐂,
pg_gen_000198,workspace,ws_dac_env,Clearwater Environmental Trust Grant — 2026 cohort,2026-01-06T09:00:00-07:00,2026-10-14T11:20:00-06:00,user_ian,False,💧,
pg_gen_000199,workspace,ws_salazar_leather,Leathercraft - commission log,2026-08-01T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_marco,False,scroll,
pg_gen_000200,page,pg_clearwater_grant,Clearwater grant - Y1 budget workbook (v3),2026-10-05T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_ian,False,bar_chart,
pg_gen_000201,workspace,ws_dac_env,DAC Environmental Services — home,2024-03-01T09:10:00-07:00,2026-09-30T16:12:00-06:00,user_ian,False,🏞️,
pg_gen_000202,database,db_dac_sops,SOP — monthly grab sampling (v4),2026-08-12T13:42:00-06:00,2026-09-04T09:18:00-06:00,user_ian,False,📄,
pg_gen_000203,database,db_dac_sops,SOP — chain-of-custody handling,2026-08-12T13:45:00-06:00,2026-08-12T13:45:00-06:00,user_ian,False,📄,
pg_gen_000204,workspace,ws_salazar_leather,Salazar Leathercraft — home,2025-01-12T19:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🧶,
pg_gen_000205,database,db_leather_inventory,Materials — full-grain vegtan,2025-01-13T08:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🐂,
pg_gen_000206,workspace,ws_dac_env,Clearwater Environmental Trust Grant — 2026 cohort,2026-01-06T09:00:00-07:00,2026-10-14T11:20:00-06:00,user_ian,False,💧,
pg_gen_000207,workspace,ws_salazar_leather,Leathercraft - commission log,2026-08-01T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_marco,False,scroll,
pg_gen_000208,page,pg_clearwater_grant,Clearwater grant - Y1 budget workbook (v3),2026-10-05T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_ian,False,bar_chart,
pg_gen_000209,workspace,ws_dac_env,DAC Environmental Services — home,2024-03-01T09:10:00-07:00,2026-09-30T16:12:00-06:00,user_ian,False,🏞️,
pg_gen_000210,database,db_dac_sops,SOP — monthly grab sampling (v4),2026-08-12T13:42:00-06:00,2026-09-04T09:18:00-06:00,user_ian,False,📄,
pg_gen_000211,database,db_dac_sops,SOP — chain-of-custody handling,2026-08-12T13:45:00-06:00,2026-08-12T13:45:00-06:00,user_ian,False,📄,
pg_gen_000212,workspace,ws_salazar_leather,Salazar Leathercraft — home,2025-01-12T19:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🧶,
pg_gen_000213,database,db_leather_inventory,Materials — full-grain vegtan,2025-01-13T08:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🐂,
pg_gen_000214,workspace,ws_dac_env,Clearwater Environmental Trust Grant — 2026 cohort,2026-01-06T09:00:00-07:00,2026-10-14T11:20:00-06:00,user_ian,False,💧,
pg_gen_000215,workspace,ws_salazar_leather,Leathercraft - commission log,2026-08-01T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_marco,False,scroll,
pg_gen_000216,page,pg_clearwater_grant,Clearwater grant - Y1 budget workbook (v3),2026-10-05T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_ian,False,bar_chart,
pg_gen_000217,workspace,ws_dac_env,DAC Environmental Services — home,2024-03-01T09:10:00-07:00,2026-09-30T16:12:00-06:00,user_ian,False,🏞️,
pg_gen_000218,database,db_dac_sops,SOP — monthly grab sampling (v4),2026-08-12T13:42:00-06:00,2026-09-04T09:18:00-06:00,user_ian,False,📄,
pg_gen_000219,database,db_dac_sops,SOP — chain-of-custody handling,2026-08-12T13:45:00-06:00,2026-08-12T13:45:00-06:00,user_ian,False,📄,
pg_gen_000220,workspace,ws_salazar_leather,Salazar Leathercraft — home,2025-01-12T19:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🧶,
pg_gen_000221,database,db_leather_inventory,Materials — full-grain vegtan,2025-01-13T08:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🐂,
pg_gen_000222,workspace,ws_dac_env,Clearwater Environmental Trust Grant — 2026 cohort,2026-01-06T09:00:00-07:00,2026-10-14T11:20:00-06:00,user_ian,False,💧,
pg_gen_000223,workspace,ws_salazar_leather,Leathercraft - commission log,2026-08-01T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_marco,False,scroll,
pg_gen_000224,page,pg_clearwater_grant,Clearwater grant - Y1 budget workbook (v3),2026-10-05T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_ian,False,bar_chart,
pg_gen_000225,workspace,ws_dac_env,DAC Environmental Services — home,2024-03-01T09:10:00-07:00,2026-09-30T16:12:00-06:00,user_ian,False,🏞️,
pg_gen_000226,database,db_dac_sops,SOP — monthly grab sampling (v4),2026-08-12T13:42:00-06:00,2026-09-04T09:18:00-06:00,user_ian,False,📄,
pg_gen_000227,database,db_dac_sops,SOP — chain-of-custody handling,2026-08-12T13:45:00-06:00,2026-08-12T13:45:00-06:00,user_ian,False,📄,
pg_gen_000228,workspace,ws_salazar_leather,Salazar Leathercraft — home,2025-01-12T19:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🧶,
pg_gen_000229,database,db_leather_inventory,Materials — full-grain vegtan,2025-01-13T08:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🐂,
pg_gen_000230,workspace,ws_dac_env,Clearwater Environmental Trust Grant — 2026 cohort,2026-01-06T09:00:00-07:00,2026-10-14T11:20:00-06:00,user_ian,False,💧,
pg_gen_000231,workspace,ws_salazar_leather,Leathercraft - commission log,2026-08-01T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_marco,False,scroll,
pg_gen_000232,page,pg_clearwater_grant,Clearwater grant - Y1 budget workbook (v3),2026-10-05T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_ian,False,bar_chart,
pg_gen_000233,workspace,ws_dac_env,DAC Environmental Services — home,2024-03-01T09:10:00-07:00,2026-09-30T16:12:00-06:00,user_ian,False,🏞️,
pg_gen_000234,database,db_dac_sops,SOP — monthly grab sampling (v4),2026-08-12T13:42:00-06:00,2026-09-04T09:18:00-06:00,user_ian,False,📄,
pg_gen_000235,database,db_dac_sops,SOP — chain-of-custody handling,2026-08-12T13:45:00-06:00,2026-08-12T13:45:00-06:00,user_ian,False,📄,
pg_gen_000236,workspace,ws_salazar_leather,Salazar Leathercraft — home,2025-01-12T19:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🧶,
pg_gen_000237,database,db_leather_inventory,Materials — full-grain vegtan,2025-01-13T08:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🐂,
pg_gen_000238,workspace,ws_dac_env,Clearwater Environmental Trust Grant — 2026 cohort,2026-01-06T09:00:00-07:00,2026-10-14T11:20:00-06:00,user_ian,False,💧,
pg_gen_000239,workspace,ws_salazar_leather,Leathercraft - commission log,2026-08-01T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_marco,False,scroll,
pg_gen_000240,page,pg_clearwater_grant,Clearwater grant - Y1 budget workbook (v3),2026-10-05T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_ian,False,bar_chart,
pg_gen_000241,workspace,ws_dac_env,DAC Environmental Services — home,2024-03-01T09:10:00-07:00,2026-09-30T16:12:00-06:00,user_ian,False,🏞️,
pg_gen_000242,database,db_dac_sops,SOP — monthly grab sampling (v4),2026-08-12T13:42:00-06:00,2026-09-04T09:18:00-06:00,user_ian,False,📄,
pg_gen_000243,database,db_dac_sops,SOP — chain-of-custody handling,2026-08-12T13:45:00-06:00,2026-08-12T13:45:00-06:00,user_ian,False,📄,
pg_gen_000244,workspace,ws_salazar_leather,Salazar Leathercraft — home,2025-01-12T19:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🧶,
pg_gen_000245,database,db_leather_inventory,Materials — full-grain vegtan,2025-01-13T08:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🐂,
pg_gen_000246,workspace,ws_dac_env,Clearwater Environmental Trust Grant — 2026 cohort,2026-01-06T09:00:00-07:00,2026-10-14T11:20:00-06:00,user_ian,False,💧,
pg_gen_000247,workspace,ws_salazar_leather,Leathercraft - commission log,2026-08-01T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_marco,False,scroll,
pg_gen_000248,page,pg_clearwater_grant,Clearwater grant - Y1 budget workbook (v3),2026-10-05T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_ian,False,bar_chart,
pg_gen_000249,workspace,ws_dac_env,DAC Environmental Services — home,2024-03-01T09:10:00-07:00,2026-09-30T16:12:00-06:00,user_ian,False,🏞️,
pg_gen_000250,database,db_dac_sops,SOP — monthly grab sampling (v4),2026-08-12T13:42:00-06:00,2026-09-04T09:18:00-06:00,user_ian,False,📄,
pg_gen_000251,database,db_dac_sops,SOP — chain-of-custody handling,2026-08-12T13:45:00-06:00,2026-08-12T13:45:00-06:00,user_ian,False,📄,
pg_gen_000252,workspace,ws_salazar_leather,Salazar Leathercraft — home,2025-01-12T19:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🧶,
pg_gen_000253,database,db_leather_inventory,Materials — full-grain vegtan,2025-01-13T08:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🐂,
pg_gen_000254,workspace,ws_dac_env,Clearwater Environmental Trust Grant — 2026 cohort,2026-01-06T09:00:00-07:00,2026-10-14T11:20:00-06:00,user_ian,False,💧,
pg_gen_000255,workspace,ws_salazar_leather,Leathercraft - commission log,2026-08-01T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_marco,False,scroll,
pg_gen_000256,page,pg_clearwater_grant,Clearwater grant - Y1 budget workbook (v3),2026-10-05T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_ian,False,bar_chart,
pg_gen_000257,workspace,ws_dac_env,DAC Environmental Services — home,2024-03-01T09:10:00-07:00,2026-09-30T16:12:00-06:00,user_ian,False,🏞️,
pg_gen_000258,database,db_dac_sops,SOP — monthly grab sampling (v4),2026-08-12T13:42:00-06:00,2026-09-04T09:18:00-06:00,user_ian,False,📄,
pg_gen_000259,database,db_dac_sops,SOP — chain-of-custody handling,2026-08-12T13:45:00-06:00,2026-08-12T13:45:00-06:00,user_ian,False,📄,
pg_gen_000260,workspace,ws_salazar_leather,Salazar Leathercraft — home,2025-01-12T19:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🧶,
pg_gen_000261,database,db_leather_inventory,Materials — full-grain vegtan,2025-01-13T08:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🐂,
pg_gen_000262,workspace,ws_dac_env,Clearwater Environmental Trust Grant — 2026 cohort,2026-01-06T09:00:00-07:00,2026-10-14T11:20:00-06:00,user_ian,False,💧,
pg_gen_000263,workspace,ws_salazar_leather,Leathercraft - commission log,2026-08-01T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_marco,False,scroll,
pg_gen_000264,page,pg_clearwater_grant,Clearwater grant - Y1 budget workbook (v3),2026-10-05T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_ian,False,bar_chart,
pg_gen_000265,workspace,ws_dac_env,DAC Environmental Services — home,2024-03-01T09:10:00-07:00,2026-09-30T16:12:00-06:00,user_ian,False,🏞️,
pg_gen_000266,database,db_dac_sops,SOP — monthly grab sampling (v4),2026-08-12T13:42:00-06:00,2026-09-04T09:18:00-06:00,user_ian,False,📄,
pg_gen_000267,database,db_dac_sops,SOP — chain-of-custody handling,2026-08-12T13:45:00-06:00,2026-08-12T13:45:00-06:00,user_ian,False,📄,
pg_gen_000268,workspace,ws_salazar_leather,Salazar Leathercraft — home,2025-01-12T19:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🧶,
pg_gen_000269,database,db_leather_inventory,Materials — full-grain vegtan,2025-01-13T08:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🐂,
pg_gen_000270,workspace,ws_dac_env,Clearwater Environmental Trust Grant — 2026 cohort,2026-01-06T09:00:00-07:00,2026-10-14T11:20:00-06:00,user_ian,False,💧,
pg_gen_000271,workspace,ws_salazar_leather,Leathercraft - commission log,2026-08-01T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_marco,False,scroll,
pg_gen_000272,page,pg_clearwater_grant,Clearwater grant - Y1 budget workbook (v3),2026-10-05T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_ian,False,bar_chart,
pg_gen_000273,workspace,ws_dac_env,DAC Environmental Services — home,2024-03-01T09:10:00-07:00,2026-09-30T16:12:00-06:00,user_ian,False,🏞️,
pg_gen_000274,database,db_dac_sops,SOP — monthly grab sampling (v4),2026-08-12T13:42:00-06:00,2026-09-04T09:18:00-06:00,user_ian,False,📄,
pg_gen_000275,database,db_dac_sops,SOP — chain-of-custody handling,2026-08-12T13:45:00-06:00,2026-08-12T13:45:00-06:00,user_ian,False,📄,
pg_gen_000276,workspace,ws_salazar_leather,Salazar Leathercraft — home,2025-01-12T19:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🧶,
pg_gen_000277,database,db_leather_inventory,Materials — full-grain vegtan,2025-01-13T08:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🐂,
pg_gen_000278,workspace,ws_dac_env,Clearwater Environmental Trust Grant — 2026 cohort,2026-01-06T09:00:00-07:00,2026-10-14T11:20:00-06:00,user_ian,False,💧,
pg_gen_000279,workspace,ws_salazar_leather,Leathercraft - commission log,2026-08-01T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_marco,False,scroll,
pg_gen_000280,page,pg_clearwater_grant,Clearwater grant - Y1 budget workbook (v3),2026-10-05T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_ian,False,bar_chart,
pg_gen_000281,workspace,ws_dac_env,DAC Environmental Services — home,2024-03-01T09:10:00-07:00,2026-09-30T16:12:00-06:00,user_ian,False,🏞️,
pg_gen_000282,database,db_dac_sops,SOP — monthly grab sampling (v4),2026-08-12T13:42:00-06:00,2026-09-04T09:18:00-06:00,user_ian,False,📄,
pg_gen_000283,database,db_dac_sops,SOP — chain-of-custody handling,2026-08-12T13:45:00-06:00,2026-08-12T13:45:00-06:00,user_ian,False,📄,
pg_gen_000284,workspace,ws_salazar_leather,Salazar Leathercraft — home,2025-01-12T19:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🧶,
pg_gen_000285,database,db_leather_inventory,Materials — full-grain vegtan,2025-01-13T08:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🐂,
pg_gen_000286,workspace,ws_dac_env,Clearwater Environmental Trust Grant — 2026 cohort,2026-01-06T09:00:00-07:00,2026-10-14T11:20:00-06:00,user_ian,False,💧,
pg_gen_000287,workspace,ws_salazar_leather,Leathercraft - commission log,2026-08-01T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_marco,False,scroll,
pg_gen_000288,page,pg_clearwater_grant,Clearwater grant - Y1 budget workbook (v3),2026-10-05T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_ian,False,bar_chart,
pg_gen_000289,workspace,ws_dac_env,DAC Environmental Services — home,2024-03-01T09:10:00-07:00,2026-09-30T16:12:00-06:00,user_ian,False,🏞️,
pg_gen_000290,database,db_dac_sops,SOP — monthly grab sampling (v4),2026-08-12T13:42:00-06:00,2026-09-04T09:18:00-06:00,user_ian,False,📄,
pg_gen_000291,database,db_dac_sops,SOP — chain-of-custody handling,2026-08-12T13:45:00-06:00,2026-08-12T13:45:00-06:00,user_ian,False,📄,
pg_gen_000292,workspace,ws_salazar_leather,Salazar Leathercraft — home,2025-01-12T19:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🧶,
pg_gen_000293,database,db_leather_inventory,Materials — full-grain vegtan,2025-01-13T08:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🐂,
pg_gen_000294,workspace,ws_dac_env,Clearwater Environmental Trust Grant — 2026 cohort,2026-01-06T09:00:00-07:00,2026-10-14T11:20:00-06:00,user_ian,False,💧,
pg_gen_000295,workspace,ws_salazar_leather,Leathercraft - commission log,2026-08-01T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_marco,False,scroll,
pg_gen_000296,page,pg_clearwater_grant,Clearwater grant - Y1 budget workbook (v3),2026-10-05T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_ian,False,bar_chart,
pg_gen_000297,workspace,ws_dac_env,DAC Environmental Services — home,2024-03-01T09:10:00-07:00,2026-09-30T16:12:00-06:00,user_ian,False,🏞️,
pg_gen_000298,database,db_dac_sops,SOP — monthly grab sampling (v4),2026-08-12T13:42:00-06:00,2026-09-04T09:18:00-06:00,user_ian,False,📄,
pg_gen_000299,database,db_dac_sops,SOP — chain-of-custody handling,2026-08-12T13:45:00-06:00,2026-08-12T13:45:00-06:00,user_ian,False,📄,
pg_gen_000300,workspace,ws_salazar_leather,Salazar Leathercraft — home,2025-01-12T19:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🧶,
pg_gen_000301,database,db_leather_inventory,Materials — full-grain vegtan,2025-01-13T08:05:00-07:00,2026-10-12T20:14:00-06:00,user_ian,False,🐂,
pg_gen_000302,workspace,ws_dac_env,Clearwater Environmental Trust Grant — 2026 cohort,2026-01-06T09:00:00-07:00,2026-10-14T11:20:00-06:00,user_ian,False,💧,
pg_gen_000303,workspace,ws_salazar_leather,Leathercraft - commission log,2026-08-01T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_marco,False,scroll,
pg_gen_000304,page,pg_clearwater_grant,Clearwater grant - Y1 budget workbook (v3),2026-10-05T09:00:00.000Z,2026-10-19T09:00:00.000Z,user_ian,False,bar_chart,
pg_gen_000305,workspace,ws_dac_env,DAC Environmental Services — home,2024-03-01T09:10:00-07:00,2026-09-30T16:12:00-06:00,user_ian,False,🏞️,
pg_gen_000306,database,db_dac_sops,SOP — monthly grab sampling (v4),2026-08-12T13:42:00-06:00,2026-09-04T09:18:00-06:00,user_ian,False,📄,
pg_gen_000307,database,db_dac_sops,SOP — chain-of-custody handling,2026-08-12T13:45:00-06:00,2026-08-12T13:45:00-06:00,user_ian,False,📄,
